policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
FIRST_FIT,446,malloc,49775,0.9585491419,64327144,95968
FIRST_FIT,447,malloc,47305,0.9671833515,64906576,97344
FIRST_FIT,448,malloc,19918,0.9683886170,64987460,97824
FIRST_FIT,449,malloc,21183,0.9702252746,65110716,98400
FIRST_FIT,450,malloc,4760,0.9714635015,65193812,98912
FIRST_FIT,451,malloc,24731,0.9720791578,65235128,99104
FIRST_FIT,452,malloc,53642,0.9732082486,65310900,99616
FIRST_FIT,453,malloc,42072,0.9740293026,65366000,99936
FIRST_FIT,454,malloc,61924,0.9749137759,65425356,100288
FIRST_FIT,455,free,0,0.4758520126,31933888,67552
FIRST_FIT,456,free,0,0.4224087000,28347368,63808
FIRST_FIT,457,free,0,0.3734911084,25064564,59008
FIRST_FIT,458,free,0,0.3266254067,21919460,53632
FIRST_FIT,459,free,0,0.2753758430,18480160,47840
FIRST_FIT,460,free,0,0.2235332131,15001060,42080
FIRST_FIT,461,free,0,0.1752797961,11762828,35808
FIRST_FIT,462,free,0,0.1295379400,8693144,29888
FIRST_FIT,463,free,0,0.0951527357,6385592,24416
FIRST_FIT,464,free,0,0.0379815698,2548900,14528
FIRST_FIT,465,free,0,0.0043342710,290868,4256
SUMMARY,0,avg_util,0,0.6968411581,0,0
SUMMARY,0,peak_util,0,0.9990385771,0,0
SUMMARY,0,os_bytes,0,0.0,0,67108864
SUMMARY,0,samples,0,0.0,46100,0
SUMMARY,0,overhead_end,0,0.0,0,32
SUMMARY,0,overhead_peak,0,0.0,0,102912
